tokenizer_name,token_id,token_value,raw_token,token_length,decoded_length,category,languages
qwen,51475,                                                                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,83,83,whitespace,none
qwen,51814, -----------------------------------------------------------------------------Ċ,Ġ-----------------------------------------------------------------------------Ċ,79,79,symbols,none
qwen,53147,********************************************************,********************************************************,56,56,symbols,none
qwen,53196,"/******************************************************************************
",/******************************************************************************Ċ,80,80,symbols,none
qwen,53264,----------------------------------------------------------------------,----------------------------------------------------------------------,70,70,symbols,none
qwen,54301, ################################,Ġ################################,33,33,symbols,none
qwen,55263,//****************************************************************,//****************************************************************,66,66,symbols,none
qwen,55799,                                                                            ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,76,76,whitespace,none
qwen,56342,//------------------------------------------------------------------------------------------------,//------------------------------------------------------------------------------------------------,98,98,symbols,none
qwen,56596,                                        Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,41,41,other,none
qwen,56940,                                                                                                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,128,128,whitespace,none
qwen,57307,"//---------------------------------------------------------------------------
",//---------------------------------------------------------------------------Ċ,78,78,symbols,none
qwen,57906,/*----------------------------------------------------------------------------,/*----------------------------------------------------------------------------,78,78,symbols,none
qwen,58007,"/****************************************************************************
",/****************************************************************************Ċ,78,78,symbols,none
qwen,58591,                                                                             ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,77,77,whitespace,none
qwen,58869,"////////////////////////////////////////////////////////////////////////////////
",////////////////////////////////////////////////////////////////////////////////Ċ,81,81,symbols,none
qwen,59649,                Ċ                Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,34,34,other,none
qwen,59809, ------------------------------------------------------------------------------------------------,Ġ------------------------------------------------------------------------------------------------,97,97,symbols,none
qwen,60107,latesAutoresizingMaskIntoConstraints,latesAutoresizingMaskIntoConstraints,36,36,english,none
qwen,60211,————————————————,âĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶ,48,16,other,none
qwen,60609, //////////////////////////////////,Ġ//////////////////////////////////,35,35,symbols,none
qwen,60629,////////////////////////////////////////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////////////////////////////////////////,96,96,symbols,none
qwen,60908,////////////////////////////////////////////////////////,////////////////////////////////////////////////////////,56,56,symbols,none
qwen,60915,#----------------------------------------------------------------------------,#----------------------------------------------------------------------------,77,77,symbols,none
qwen,61250, |--------------------------------------------------------------------------Ċ,Ġ|--------------------------------------------------------------------------Ċ,77,77,symbols,none
qwen,61360, ****************************************,Ġ****************************************,41,41,symbols,none
qwen,61693,********************************************************************************,********************************************************************************,80,80,symbols,none
qwen,62117,"----------------------------------------------------------------------
",----------------------------------------------------------------------Ċ,71,71,symbols,none
qwen,62470,.translatesAutoresizingMaskIntoConstraints,.translatesAutoresizingMaskIntoConstraints,42,42,code,none
qwen,63394,================================================================================,================================================================================,80,80,symbols,none
qwen,63538, ----------------------------------------------------------------------------Ċ,Ġ----------------------------------------------------------------------------Ċ,78,78,symbols,none
qwen,64226,//****************************************************************************,//****************************************************************************,78,78,symbols,none
qwen,64575,////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////,60,60,symbols,none
qwen,65080,//************************************************************************,//************************************************************************,74,74,symbols,none
qwen,65195, ********************************************************,Ġ********************************************************,57,57,symbols,none
qwen,65271,                                                                                       ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,87,87,whitespace,none
qwen,65648,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,32,32,symbols,none
qwen,65900, =================================================================================,Ġ=================================================================================,82,82,symbols,none
qwen,66004, //------------------------------------------------,Ġ//------------------------------------------------,51,51,symbols,none
qwen,66159,/********************************************************,/********************************************************,57,57,symbols,none
qwen,66207, ----------------------------------------------------------------------------------------------------------------,Ġ----------------------------------------------------------------------------------------------------------------,113,113,symbols,none
qwen,67161, ################################################,Ġ################################################,49,49,symbols,none
qwen,67549, /*----------------------------------------------------------------,Ġ/*----------------------------------------------------------------,67,67,symbols,none
qwen,68132,"/*****************************************************************************
",/*****************************************************************************Ċ,79,79,symbols,none
qwen,69061,######################################################################,########################################################################,72,70,symbols,none
qwen,70662, ==============================================================,Ġ==============================================================,63,63,symbols,none
qwen,70988,"/***************************************************************************
",/***************************************************************************Ċ,77,77,symbols,none
qwen,71508, //////////////////////////////////////////////////////////////////////////,Ġ//////////////////////////////////////////////////////////////////////////,75,75,symbols,none
qwen,71836, ************************************************,Ġ************************************************,49,49,symbols,none
qwen,72004,#================================================================,#================================================================,65,65,symbols,none
qwen,72203,.DataGridViewColumnHeadersHeightSizeMode,.DataGridViewColumnHeadersHeightSizeMode,40,40,code,none
qwen,72805, dequeueReusableCellWithIdentifier,ĠdequeueReusableCellWithIdentifier,34,34,english,none
qwen,72961,/****************************************,/****************************************,41,41,symbols,none
qwen,73062,/*------------------------------------------------,/*------------------------------------------------,50,50,symbols,none
qwen,73538, //--------------------------------,Ġ//--------------------------------,35,35,symbols,none
qwen,75510,#----------------------------------------------------------------,#----------------------------------------------------------------,65,65,symbols,none
qwen,75632,/********************************************************************************,/********************************************************************************,81,81,symbols,none
qwen,76507,//================================================,//================================================,50,50,symbols,none
qwen,76550, ********************************************************************************,Ġ********************************************************************************,81,81,symbols,none
qwen,76737,"///////////////////////////////////////////////////////////////////////////////
",///////////////////////////////////////////////////////////////////////////////Ċ,80,80,symbols,none
qwen,77149, *----------------------------------------------------------------,Ġ*----------------------------------------------------------------,66,66,symbols,none
qwen,77993,                                            Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,45,45,other,none
qwen,78346,"(""--------------------------------","(""--------------------------------",34,34,symbols,none
qwen,78371,/************************************************,/************************************************,49,49,symbols,none
qwen,78757, ---------------------------------------------------------------------------Ċ,Ġ---------------------------------------------------------------------------Ċ,77,77,symbols,none
qwen,78938,"//----------------------------------------------------------------------------
",//----------------------------------------------------------------------------Ċ,79,79,symbols,none
qwen,79083,"































",ĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊĊ,32,32,whitespace,none
qwen,79371, ******************************************************************************/Ċ,Ġ******************************************************************************/Ċ,81,81,symbols,none
qwen,79403,"*******************************************************************************/
",*******************************************************************************/Ċ,81,81,symbols,none
qwen,79448,"#############################################################################
",###############################################################################Ċ,80,78,symbols,none
qwen,79518,%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%,%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%,64,64,symbols,none
qwen,79871,                                                                                           ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,91,91,whitespace,none
qwen,80550, -------------------------------------------------------------------------Ċ,Ġ-------------------------------------------------------------------------Ċ,75,75,symbols,none
qwen,81008, __________________________________,Ġ__________________________________,35,35,other,none
qwen,81042,"//--------------------------------------------------------------
",//--------------------------------------------------------------Ċ,65,65,symbols,none
qwen,81221,                                                                              ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,78,78,whitespace,none
qwen,81372, ................................,Ġ................................,33,33,symbols,none
qwen,82049, =============================================================================Ċ,Ġ=============================================================================Ċ,79,79,symbols,none
qwen,82578,######################################,########################################,40,38,symbols,none
qwen,82845,////////////////////////////////////////////////////,////////////////////////////////////////////////////,52,52,symbols,none
qwen,83894,"/////////////////////////////////////////////////////////////////////////////
",/////////////////////////////////////////////////////////////////////////////Ċ,78,78,symbols,none
qwen,84999,"/******************************************************************************/
",/******************************************************************************/Ċ,81,81,symbols,none
qwen,85785, ******************************************************************************Ċ,Ġ******************************************************************************Ċ,80,80,symbols,none
qwen,85993, //================================================================,Ġ//================================================================,67,67,symbols,none
qwen,86072, ................................................................,Ġ................................................................,65,65,symbols,none
qwen,86200, ############################################################################,Ġ############################################################################,77,77,symbols,none
qwen,86544,/************************************************************************************************,/************************************************************************************************,97,97,symbols,none
qwen,86632, ------------------------------------------------------------,Ġ------------------------------------------------------------,61,61,symbols,none
qwen,86766,                                                                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,95,95,whitespace,none
qwen,87567,"//------------------------------------------------------------------------------

",//------------------------------------------------------------------------------ĊĊ,82,82,symbols,none
qwen,88155,++++++++++++++++++++++++++++++++,++++++++++++++++++++++++++++++++,32,32,symbols,none
qwen,88804,                    Ċ                    Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,42,42,other,none
qwen,89180,//----------------------------------------------------------------------------------------------------------------,//----------------------------------------------------------------------------------------------------------------,114,114,symbols,none
qwen,89318, ============================================================================Ċ,Ġ============================================================================Ċ,78,78,symbols,none
qwen,89694, ----------------------------------------------------------------------Ċ,Ġ----------------------------------------------------------------------Ċ,72,72,symbols,none
qwen,90038,######################################################,########################################################,56,54,symbols,none
qwen,90306,                               Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,32,32,other,none
qwen,90730,"##############################################################################
",################################################################################Ċ,81,79,symbols,none
qwen,90915, -------------------------------------------------------------------------,Ġ-------------------------------------------------------------------------,74,74,symbols,none
qwen,93682, ******************************************************************************/ĊĊ,Ġ******************************************************************************/ĊĊ,82,82,symbols,none
qwen,93858, ########################################################################,Ġ########################################################################,73,73,symbols,none
qwen,94303,//================================================================================,//================================================================================,82,82,symbols,none
qwen,94464,"//---------------------------------------------------------------------------

",//---------------------------------------------------------------------------ĊĊ,79,79,symbols,none
qwen,94947,                                                Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,49,49,other,none
qwen,95180, //////////////////////////////////////////////////////////////////////,Ġ//////////////////////////////////////////////////////////////////////,71,71,symbols,none
qwen,95429,                                                                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,81,81,whitespace,none
qwen,96581, ------------------------------------------------------------------------Ċ,Ġ------------------------------------------------------------------------Ċ,74,74,symbols,none
qwen,97005, /************************************************************************,Ġ/************************************************************************,74,74,symbols,none
qwen,97417,                                                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,80,80,whitespace,none
qwen,97844,##########################################################,############################################################,60,58,symbols,none
qwen,97942, --------------------------------------------------------------------------Ċ,Ġ--------------------------------------------------------------------------Ċ,76,76,symbols,none
qwen,98320,"////////////////////////////////////////////////////////////////////////////////

",////////////////////////////////////////////////////////////////////////////////ĊĊ,82,82,symbols,none
qwen,98474,------------------------------------------------------------------------------------------------,------------------------------------------------------------------------------------------------,96,96,symbols,none
qwen,98989, /****************************************************************,Ġ/****************************************************************,66,66,symbols,none
qwen,128203,ประสิทธิภาพ,à¸Ľà¸£à¸°à¸ªà¸´à¸Ĺà¸ĺà¸´à¸łà¸²à¸ŀ,33,11,multilingual,Thai
qwen,132742,เจ้าหน้าที่,à¹Ģà¸Īà¹īà¸²à¸«à¸Ļà¹īà¸²à¸Ĺà¸µà¹Ī,33,11,multilingual,Thai
qwen,133149,มหาวิทยาลัย,à¸¡à¸«à¸²à¸§à¸´à¸Ĺà¸¢à¸²à¸¥à¸±à¸¢,33,11,multilingual,Thai
qwen,135288,เปลี่ยนแปลง,à¹Ģà¸Ľà¸¥à¸µà¹Īà¸¢à¸Ļà¹ģà¸Ľà¸¥à¸ĩ,33,11,multilingual,Thai
qwen,135314,ที่เกี่ยวข้อง,à¸Ĺà¸µà¹Īà¹Ģà¸ģà¸µà¹Īà¸¢à¸§à¸Ĥà¹īà¸Ńà¸ĩ,39,13,multilingual,Thai
qwen,136150,ความคิดเห็น,à¸Ħà¸§à¸²à¸¡à¸Ħà¸´à¸Ķà¹Ģà¸«à¹ĩà¸Ļ,33,11,multilingual,Thai
qwen,137405,สมัครสมาชิก,à¸ªà¸¡à¸±à¸Ħà¸£à¸ªà¸¡à¸²à¸Ĭà¸´à¸ģ,33,11,multilingual,Thai
qwen,137472,ที่ดีที่สุด,à¸Ĺà¸µà¹Īà¸Ķà¸µà¸Ĺà¸µà¹Īà¸ªà¸¸à¸Ķ,33,11,multilingual,Thai
qwen,137755,คอมพิวเตอร์,à¸Ħà¸Ńà¸¡à¸ŀà¸´à¸§à¹Ģà¸ķà¸Ńà¸£à¹Į,33,11,multilingual,Thai
qwen,138170,เมื่อวันที่,à¹Ģà¸¡à¸·à¹Īà¸Ńà¸§à¸±à¸Ļà¸Ĺà¸µà¹Ī,33,11,multilingual,Thai
qwen,138193,ความปลอดภัย,à¸Ħà¸§à¸²à¸¡à¸Ľà¸¥à¸Ńà¸Ķà¸łà¸±à¸¢,33,11,multilingual,Thai
qwen,139995,ありがとうございました,ãģĤãĤĬãģĮãģ¨ãģĨãģĶãģĸãģĦãģ¾ãģĹãģŁ,33,11,east_asian,Japanese Hiragana
qwen,140378,นักท่องเที่ยว,à¸Ļà¸±à¸ģà¸Ĺà¹Īà¸Ńà¸ĩà¹Ģà¸Ĺà¸µà¹Īà¸¢à¸§,39,13,multilingual,Thai
qwen,140783,วิทยาศาสตร์,à¸§à¸´à¸Ĺà¸¢à¸²à¸¨à¸²à¸ªà¸ķà¸£à¹Į,33,11,multilingual,Thai
qwen,141989,พรีเมียร์ลีก,à¸ŀà¸£à¸µà¹Ģà¸¡à¸µà¸¢à¸£à¹Įà¸¥à¸µà¸ģ,36,12,multilingual,Thai
qwen,142062, à¸Ńà¸¢à¹Īà¸²à¸ĩà¹Ħà¸£à¸ģà¹ĩà¸ķà¸²à¸¡,Ġà¸Ńà¸¢à¹Īà¸²à¸ĩà¹Ħà¸£à¸ģà¹ĩà¸ķà¸²à¸¡,37,37,numeric,none
qwen,142437,ประวัติศาสตร์,à¸Ľà¸£à¸°à¸§à¸±à¸ķà¸´à¸¨à¸²à¸ªà¸ķà¸£à¹Į,39,13,multilingual,Thai
qwen,142465,ประชาสัมพันธ์,à¸Ľà¸£à¸°à¸Ĭà¸²à¸ªà¸±à¸¡à¸ŀà¸±à¸Ļà¸ĺà¹Į,39,13,multilingual,Thai
qwen,142814,อย่างรวดเร็ว,à¸Ńà¸¢à¹Īà¸²à¸ĩà¸£à¸§à¸Ķà¹Ģà¸£à¹ĩà¸§,36,12,multilingual,Thai
qwen,142828,ออกกำลังกาย,à¸Ńà¸Ńà¸ģà¸ģà¸³à¸¥à¸±à¸ĩà¸ģà¸²à¸¢,33,11,multilingual,Thai
qwen,142957,อย่างต่อเนื่อง,à¸Ńà¸¢à¹Īà¸²à¸ĩà¸ķà¹Īà¸Ńà¹Ģà¸Ļà¸·à¹Īà¸Ńà¸ĩ,42,14,multilingual,Thai
qwen,142999,มีประสิทธิภาพ,à¸¡à¸µà¸Ľà¸£à¸°à¸ªà¸´à¸Ĺà¸ĺà¸´à¸łà¸²à¸ŀ,39,13,multilingual,Thai
qwen,143121,ก่อนหน้านี้,à¸ģà¹Īà¸Ńà¸Ļà¸«à¸Ļà¹īà¸²à¸Ļà¸µà¹ī,33,11,multilingual,Thai
qwen,143168,เครื่องดื่ม,à¹Ģà¸Ħà¸£à¸·à¹Īà¸Ńà¸ĩà¸Ķà¸·à¹Īà¸¡,33,11,multilingual,Thai
qwen,143257,คาสิโนออนไลน์,à¸Ħà¸²à¸ªà¸´à¹Ĥà¸Ļà¸Ńà¸Ńà¸Ļà¹Ħà¸¥à¸Ļà¹Į,39,13,multilingual,Thai
qwen,143370,สิ่งแวดล้อม,à¸ªà¸´à¹Īà¸ĩà¹ģà¸§à¸Ķà¸¥à¹īà¸Ńà¸¡,33,11,multilingual,Thai
qwen,143915,ทำความสะอาด,à¸Ĺà¸³à¸Ħà¸§à¸²à¸¡à¸ªà¸°à¸Ńà¸²à¸Ķ,33,11,multilingual,Thai
qwen,143942,อำนวยความสะดวก,à¸Ńà¸³à¸Ļà¸§à¸¢à¸Ħà¸§à¸²à¸¡à¸ªà¸°à¸Ķà¸§à¸ģ,42,14,multilingual,Thai
olmo,792,                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,32,32,whitespace,none
olmo,1434,--------------------------------,--------------------------------,32,32,symbols,none
olmo,1724,********************************,********************************,32,32,symbols,none
olmo,1961,                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,35,35,whitespace,none
olmo,2623,                                       ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,39,39,whitespace,none
olmo,3134,================================,================================,32,32,symbols,none
olmo,3425,                                           ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,43,43,whitespace,none
olmo,3597,----------------------------------------------------------------,----------------------------------------------------------------,64,64,symbols,none
olmo,3985,////////////////////////////////,////////////////////////////////,32,32,symbols,none
olmo,4169,****************************************************************,****************************************************************,64,64,symbols,none
olmo,4672,                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,47,47,whitespace,none
olmo,5134,##############################,################################,32,30,symbols,none
olmo,5351,                                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,64,64,whitespace,none
olmo,5713,************************************************************************,************************************************************************,72,72,symbols,none
olmo,6508,                                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,51,51,whitespace,none
olmo,6794,                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,33,33,whitespace,none
olmo,8299,                                                       ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,55,55,whitespace,none
olmo,8315,================================================================,================================================================,64,64,symbols,none
olmo,8497,                                     ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,37,37,whitespace,none
olmo,8633, ----------------------------------------------------------------,Ġ----------------------------------------------------------------,65,65,symbols,none
olmo,9411,------------------------------------------------,------------------------------------------------,48,48,symbols,none
olmo,9898,                                  ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,34,34,whitespace,none
olmo,10023,////////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////////,64,64,symbols,none
olmo,10089,//----------------------------------------------------------------,//----------------------------------------------------------------,66,66,symbols,none
olmo,10724,                                         ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,41,41,whitespace,none
olmo,10757, ************************************************************************,Ġ************************************************************************,73,73,symbols,none
olmo,10812,                                    ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,36,36,whitespace,none
olmo,11317,                                      ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,38,38,whitespace,none
olmo,11624,/************************************************************************,/************************************************************************,73,73,symbols,none
olmo,12216,                                                           ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,59,59,whitespace,none
olmo,13137,                                        ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,40,40,whitespace,none
olmo,13367,##############################################################,################################################################,64,62,symbols,none
olmo,13771,                                             ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,45,45,whitespace,none
olmo,14600,                                          ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,42,42,whitespace,none
olmo,14984,                                                                           ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,75,75,whitespace,none
olmo,15628,                                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,63,63,whitespace,none
olmo,15791,                                            ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,44,44,whitespace,none
olmo,16563, =================================================================,Ġ=================================================================,66,66,symbols,none
olmo,16971,................................,................................,32,32,symbols,none
olmo,17712,                                              ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,46,46,whitespace,none
olmo,17924,________________________________,________________________________,32,32,other,none
olmo,17994, **************************************************************************,Ġ**************************************************************************,75,75,symbols,none
olmo,18115,                                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,49,49,whitespace,none
olmo,18498,//----------------------------------------------------------------------------,//----------------------------------------------------------------------------,78,78,symbols,none
olmo,18527, ------------------------------------------------,Ġ------------------------------------------------,49,49,symbols,none
olmo,19273,                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,48,48,whitespace,none
olmo,19311,================================================,================================================,48,48,symbols,none
olmo,19829,                                                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,67,67,whitespace,none
olmo,20308, --------------------------------,Ġ--------------------------------,33,33,symbols,none
olmo,20766,/****************************************************************,/****************************************************************,65,65,symbols,none
olmo,21649,                                                     ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,53,53,whitespace,none
olmo,22232,                                                  ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,50,50,whitespace,none
